lemma,rank,pos,translation,sentence,token_count,quality_flags,support_words,support_rank_max,support_rank_avg,pattern_ready
venido,640,v,to come,La carta ha venido de España.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; contains_name,la carta ha de españa,783,281.20,false
venido,640,v,to come,"Venido de la playa, nos bañamos.",6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,de la playa nos bañamos,16265,3597.60,false
estados,645,n,country; land,Estados Unidos es grande.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,unidos es grande,697,292.33,false
estados,645,n,country; land,Veo los estados en el mapa.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,veo los en el mapa,2420,511.80,false
estados,645,n,country; land,Los estados tienen diferentes leyes.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,los tienen diferentes leyes,740,342.00,false
estados,645,n,country; land,Viajo a varios estados.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,viajo a varios,2668,1190.67,false
estados,645,n,country; land,Los estados son muy diversos.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los son muy diversos,2864,730.50,false
estados,645,n,country; land,Los estados tienen fronteras.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los tienen fronteras,2448,837.67,false
estados,645,n,country; land,Visité cinco estados.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,visité cinco,3011,1675.50,false
estados,645,n,country; land,Los estados tienen capitales.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los tienen capitales,1279,448.00,false
estados,645,n,country; land,Los estados tienen recursos naturales.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los tienen recursos naturales,1398,666.50,false
estados,645,n,country; land,Viajo entre estados.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,viajo entre,2668,1405.00,false
estados,645,n,country; land,Los estados tienen paisajes distintos.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los tienen paisajes distintos,4334,1647.25,false
estados,645,n,country; land,Los estados tienen ciudades grandes.,5,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,los tienen ciudades grandes,289,131.25,false
estados,645,n,country; land,Viajo por estados vecinos.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,viajo por vecinos,2668,1538.33,false
estados,645,n,country; land,Los estados tienen parques nacionales.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los tienen parques nacionales,1569,541.00,false
niña,646,n,girl; female equivalent of niño,La niña come manzana.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la come manzana,3826,1455.67,false
niña,646,n,girl; female equivalent of niño,La niña juega en el parque.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la juega en el parque,1569,453.20,false
niña,646,n,girl; female equivalent of niño,La niña canta una canción.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la canta una canción,1878,724.25,false
niña,646,n,girl; female equivalent of niño,La niña lee un libro.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la lee un libro,1210,439.50,false
niña,646,n,girl; female equivalent of niño,La niña dibuja con colores.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la dibuja con colores,9000,2489.25,false
niña,646,n,girl; female equivalent of niño,La niña corre por la casa.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la corre por la casa,1402,302.20,false
niña,646,n,girl; female equivalent of niño,La niña bebe leche.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la bebe leche,1379,875.00,false
niña,646,n,girl; female equivalent of niño,La niña sonríe feliz.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la sonríe feliz,6412,2272.67,false
niña,646,n,girl; female equivalent of niño,La niña duerme en su cama.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,la duerme en su cama,618,245.60,false
niña,646,n,girl; female equivalent of niño,La niña toma un baño.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,la toma un baño,812,311.00,false
niña,646,n,girl; female equivalent of niño,La niña abraza a su madre.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la abraza a su madre,11879,2413.60,false
niña,646,n,girl; female equivalent of niño,La niña salta en la cama.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la salta en la cama,3078,733.60,false
niña,646,n,girl; female equivalent of niño,La niña come galletas.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la come galletas,4014,1518.33,false
niña,646,n,girl; female equivalent of niño,La niña mira la tele.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la mira la tele,3430,901.00,false
niña,646,n,girl; female equivalent of niño,La niña pinta un cuadro.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la pinta un cuadro,4088,1476.00,false
niña,646,n,girl; female equivalent of niño,La niña baila al ritmo de la música.,8,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la baila al ritmo de la música,1885,559.14,false
niña,646,n,girl; female equivalent of niño,La niña se cepilla los dientes.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la se cepilla los dientes,36749,7676.20,false
niña,646,n,girl; female equivalent of niño,La niña juega con sus muñecas.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la juega con sus muñecas,3303,805.00,false
niña,646,n,girl; female equivalent of niño,La niña aprende a leer.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la aprende a leer,1372,647.50,false
niña,646,n,girl; female equivalent of niño,La niña ayuda en la cocina.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la ayuda en la cocina,1042,278.80,false
junto,648,adj,next to; together with; alongside,Junto a la casa hay un árbol.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,a la casa hay un árbol,1644,298.67,false
junto,648,adj,next to; together with; alongside,Estoy junto a mi hermano.,5,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,estoy a mi hermano,299,89.25,false
junto,648,adj,next to; together with; alongside,El libro está junto al sofá.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el libro está al sofá,3258,770.60,false
junto,648,adj,next to; together with; alongside,Viven junto a la playa.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,viven a la playa,1701,543.75,false
junto,648,adj,next to; together with; alongside,Los niños juegan junto al parque.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los niños juegan al parque,1569,523.20,false
junto,648,adj,next to; together with; alongside,Ella canta junto a su grupo.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,ella canta a su grupo,1878,471.20,false
junto,648,adj,next to; together with; alongside,El coche está junto a la acera.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el coche está a la acera,8613,1518.50,false
junto,648,adj,next to; together with; alongside,Nosotros comemos junto a la mesa.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,nosotros comemos a la mesa,733,259.40,false
junto,648,adj,next to; together with; alongside,El gato duerme junto a la ventana.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el gato duerme a la ventana,1762,595.00,false
junto,648,adj,next to; together with; alongside,Ellos estudian junto a la biblioteca.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,ellos estudian a la biblioteca,2826,1007.20,false
junto,648,adj,next to; together with; alongside,La silla está junto a la puerta.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la silla está a la puerta,1702,342.83,false
